utc_ts,respondent,D,DF
2015-07-20 00:00:00+00:00,PJM,128390.0,48795.0
2015-07-20 01:00:00+00:00,PJM,124737.0,47416.0
2015-07-20 02:00:00+00:00,PJM,122084.0,46404.0
2015-07-20 03:00:00+00:00,PJM,115208.0,43479.0
2015-07-20 04:00:00+00:00,PJM,107927.0,40096.0
2015-07-20 05:00:00+00:00,PJM,102192.0,37908.0
2015-07-20 06:00:00+00:00,PJM,97394.0,35733.0
2015-07-20 07:00:00+00:00,PJM,94049.0,34060.0
2015-07-20 08:00:00+00:00,PJM,91735.0,33102.0
2015-07-20 09:00:00+00:00,PJM,91477.0,33121.0
2015-07-20 10:00:00+00:00,PJM,94329.0,34212.0
2015-07-20 11:00:00+00:00,PJM,97978.0,36049.0
2015-07-20 12:00:00+00:00,PJM,103865.0,39103.0
2015-07-20 13:00:00+00:00,PJM,109748.0,41981.0
2015-07-20 14:00:00+00:00,PJM,116226.0,44702.0
2015-07-20 15:00:00+00:00,PJM,123370.0,47566.0
2015-07-20 16:00:00+00:00,PJM,129778.0,50113.0
2015-07-20 17:00:00+00:00,PJM,135055.0,52181.0
2015-07-20 18:00:00+00:00,PJM,139455.0,53963.0
2015-07-20 19:00:00+00:00,PJM,142069.0,55065.0
2015-07-20 20:00:00+00:00,PJM,143352.0,55770.0
2015-07-20 21:00:00+00:00,PJM,143932.0,56206.0
2015-07-20 22:00:00+00:00,PJM,143305.0,55968.0
2015-07-20 23:00:00+00:00,PJM,141664.0,54396.0
2015-07-21 00:00:00+00:00,PJM,137450.0,52011.0
2015-07-21 01:00:00+00:00,PJM,133555.0,50675.0
2015-07-21 02:00:00+00:00,PJM,129942.0,49179.0
2015-07-21 03:00:00+00:00,PJM,121707.0,45406.0
2015-07-21 04:00:00+00:00,PJM,112773.0,41472.0
2015-07-21 05:00:00+00:00,PJM,105079.0,38251.0
2015-07-21 06:00:00+00:00,PJM,99554.0,35927.0
2015-07-21 07:00:00+00:00,PJM,95554.0,34399.0
2015-07-21 08:00:00+00:00,PJM,92760.0,33345.0
2015-07-21 09:00:00+00:00,PJM,92062.0,33216.0
2015-07-21 10:00:00+00:00,PJM,94818.0,34334.0
2015-07-21 11:00:00+00:00,PJM,99361.0,36031.0
2015-07-21 12:00:00+00:00,PJM,103373.0,38699.0
2015-07-21 13:00:00+00:00,PJM,108007.0,41119.0
2015-07-21 14:00:00+00:00,PJM,113358.0,43319.0
2015-07-21 15:00:00+00:00,PJM,118410.0,45458.0
2015-07-21 16:00:00+00:00,PJM,122707.0,47292.0
2015-07-21 17:00:00+00:00,PJM,125921.0,48957.0
2015-07-21 18:00:00+00:00,PJM,128070.0,50325.0
2015-07-21 19:00:00+00:00,PJM,129607.0,51453.0
2015-07-21 20:00:00+00:00,PJM,130956.0,52157.0
2015-07-21 21:00:00+00:00,PJM,131983.0,52463.0
2015-07-21 22:00:00+00:00,PJM,131788.0,52128.0
2015-07-21 23:00:00+00:00,PJM,130122.0,50493.0
2015-07-22 00:00:00+00:00,PJM,125369.0,48169.0
2015-07-22 01:00:00+00:00,PJM,120216.0,47074.0
2015-07-22 02:00:00+00:00,PJM,116330.0,45249.0
2015-07-22 03:00:00+00:00,PJM,108841.0,41530.0
2015-07-22 04:00:00+00:00,PJM,100168.0,37674.0
2015-07-22 05:00:00+00:00,PJM,93160.0,32377.0
2015-07-22 06:00:00+00:00,PJM,87973.0,30288.0
2015-07-22 07:00:00+00:00,PJM,84100.0,28814.0
2015-07-22 08:00:00+00:00,PJM,81698.0,27946.0
2015-07-22 09:00:00+00:00,PJM,81114.0,27947.0
2015-07-22 10:00:00+00:00,PJM,83060.0,28914.0
2015-07-22 11:00:00+00:00,PJM,87109.0,30748.0
2015-07-22 12:00:00+00:00,PJM,92004.0,33040.0
2015-07-22 13:00:00+00:00,PJM,96088.0,34961.0
2015-07-22 14:00:00+00:00,PJM,100538.0,36735.0
2015-07-22 15:00:00+00:00,PJM,105161.0,38478.0
2015-07-22 16:00:00+00:00,PJM,109426.0,39979.0
2015-07-22 17:00:00+00:00,PJM,112844.0,41305.0
2015-07-22 18:00:00+00:00,PJM,116162.0,42576.0
2015-07-22 19:00:00+00:00,PJM,118970.0,43774.0
2015-07-22 20:00:00+00:00,PJM,121068.0,44870.0
2015-07-22 21:00:00+00:00,PJM,122596.0,45763.0
2015-07-22 22:00:00+00:00,PJM,122672.0,45868.0
2015-07-22 23:00:00+00:00,PJM,120230.0,44313.0
2015-07-23 00:00:00+00:00,PJM,114994.0,42227.0
2015-07-23 01:00:00+00:00,PJM,110626.0,41109.0
2015-07-23 02:00:00+00:00,PJM,107824.0,39606.0
2015-07-23 03:00:00+00:00,PJM,101024.0,36335.0
2015-07-23 04:00:00+00:00,PJM,92993.0,32986.0
2015-07-23 05:00:00+00:00,PJM,86537.0,29696.0
2015-07-23 06:00:00+00:00,PJM,82545.0,27855.0
2015-07-23 07:00:00+00:00,PJM,79509.0,26667.0
2015-07-23 08:00:00+00:00,PJM,77376.0,26020.0
2015-07-23 09:00:00+00:00,PJM,77226.0,26100.0
2015-07-23 10:00:00+00:00,PJM,80277.0,27176.0
2015-07-23 11:00:00+00:00,PJM,84823.0,29074.0
2015-07-23 12:00:00+00:00,PJM,89619.0,31346.0
2015-07-23 13:00:00+00:00,PJM,94288.0,33318.0
2015-07-23 14:00:00+00:00,PJM,98724.0,35080.0
2015-07-23 15:00:00+00:00,PJM,103950.0,36692.0
2015-07-23 16:00:00+00:00,PJM,108498.0,38092.0
2015-07-23 17:00:00+00:00,PJM,112503.0,39268.0
2015-07-23 18:00:00+00:00,PJM,116005.0,40443.0
2015-07-23 19:00:00+00:00,PJM,118635.0,41433.0
2015-07-23 20:00:00+00:00,PJM,120822.0,42315.0
2015-07-23 21:00:00+00:00,PJM,122559.0,43207.0
2015-07-23 22:00:00+00:00,PJM,123015.0,43487.0
2015-07-23 23:00:00+00:00,PJM,121005.0,42437.0
2015-07-24 00:00:00+00:00,PJM,116660.0,40763.0
2015-07-24 01:00:00+00:00,PJM,111927.0,39615.0
2015-07-24 02:00:00+00:00,PJM,108891.0,38484.0
2015-07-24 03:00:00+00:00,PJM,101868.0,35579.0
2015-07-24 04:00:00+00:00,PJM,94186.0,32438.0
2015-07-24 05:00:00+00:00,PJM,88164.0,29195.0
2015-07-24 06:00:00+00:00,PJM,83176.0,27361.0
2015-07-24 07:00:00+00:00,PJM,79788.0,26099.0
2015-07-24 08:00:00+00:00,PJM,77733.0,25510.0
2015-07-24 09:00:00+00:00,PJM,77715.0,25539.0
2015-07-24 10:00:00+00:00,PJM,80332.0,26496.0
2015-07-24 11:00:00+00:00,PJM,83843.0,28304.0
2015-07-24 12:00:00+00:00,PJM,89572.0,30682.0
2015-07-24 13:00:00+00:00,PJM,95233.0,32965.0
2015-07-24 14:00:00+00:00,PJM,99964.0,35106.0
2015-07-24 15:00:00+00:00,PJM,105755.0,37149.0
2015-07-24 16:00:00+00:00,PJM,110347.0,38859.0
2015-07-24 17:00:00+00:00,PJM,114566.0,40288.0
2015-07-24 18:00:00+00:00,PJM,118291.0,41663.0
2015-07-24 19:00:00+00:00,PJM,121655.0,42839.0
2015-07-24 20:00:00+00:00,PJM,123756.0,43792.0
2015-07-24 21:00:00+00:00,PJM,125209.0,44668.0
2015-07-24 22:00:00+00:00,PJM,125184.0,44756.0
2015-07-24 23:00:00+00:00,PJM,122806.0,43351.0
2015-07-25 00:00:00+00:00,PJM,117925.0,41222.0
2015-07-25 01:00:00+00:00,PJM,112730.0,39509.0
2015-07-25 02:00:00+00:00,PJM,109321.0,38475.0
2015-07-25 03:00:00+00:00,PJM,102491.0,35897.0
2015-07-25 04:00:00+00:00,PJM,94969.0,32877.0
2015-07-25 05:00:00+00:00,PJM,88781.0,29652.0
2015-07-25 06:00:00+00:00,PJM,83698.0,27760.0
2015-07-25 07:00:00+00:00,PJM,80337.0,26404.0
2015-07-25 08:00:00+00:00,PJM,77572.0,25574.0
2015-07-25 09:00:00+00:00,PJM,75968.0,25215.0
2015-07-25 10:00:00+00:00,PJM,76030.0,25234.0
2015-07-25 11:00:00+00:00,PJM,76579.0,25535.0
2015-07-25 12:00:00+00:00,PJM,79987.0,27348.0
2015-07-25 13:00:00+00:00,PJM,85656.0,30130.0
2015-07-25 14:00:00+00:00,PJM,92128.0,32875.0
2015-07-25 15:00:00+00:00,PJM,99674.0,35337.0
2015-07-25 16:00:00+00:00,PJM,106496.0,37425.0
2015-07-25 17:00:00+00:00,PJM,111747.0,39051.0
2015-07-25 18:00:00+00:00,PJM,115726.0,40391.0
2015-07-25 19:00:00+00:00,PJM,118797.0,41686.0
2015-07-25 20:00:00+00:00,PJM,121416.0,42906.0
2015-07-25 21:00:00+00:00,PJM,123239.0,43882.0
2015-07-25 22:00:00+00:00,PJM,123477.0,44393.0
2015-07-25 23:00:00+00:00,PJM,121500.0,43490.0
2015-07-26 00:00:00+00:00,PJM,117117.0,41650.0
2015-07-26 01:00:00+00:00,PJM,112685.0,40053.0
2015-07-26 02:00:00+00:00,PJM,109702.0,39279.0
2015-07-26 03:00:00+00:00,PJM,104095.0,36867.0
2015-07-26 04:00:00+00:00,PJM,96957.0,34032.0
2015-07-26 05:00:00+00:00,PJM,90516.0,30505.0
2015-07-26 06:00:00+00:00,PJM,85575.0,28595.0
2015-07-26 07:00:00+00:00,PJM,81788.0,27183.0
2015-07-26 08:00:00+00:00,PJM,78851.0,26255.0
2015-07-26 09:00:00+00:00,PJM,77134.0,25768.0
2015-07-26 10:00:00+00:00,PJM,76365.0,25585.0
2015-07-26 11:00:00+00:00,PJM,76123.0,25590.0
2015-07-26 12:00:00+00:00,PJM,77452.0,27051.0
2015-07-26 13:00:00+00:00,PJM,83275.0,29637.0
2015-07-26 14:00:00+00:00,PJM,91332.0,32549.0
2015-07-26 15:00:00+00:00,PJM,99215.0,35226.0
2015-07-26 16:00:00+00:00,PJM,106098.0,37623.0
2015-07-26 17:00:00+00:00,PJM,111586.0,39635.0
2015-07-26 18:00:00+00:00,PJM,115958.0,41237.0
2015-07-26 19:00:00+00:00,PJM,118929.0,42632.0
2015-07-26 20:00:00+00:00,PJM,120988.0,43807.0
2015-07-26 21:00:00+00:00,PJM,121955.0,44737.0
2015-07-26 22:00:00+00:00,PJM,121930.0,45059.0
2015-07-26 23:00:00+00:00,PJM,119457.0,44268.0
2015-07-27 00:00:00+00:00,PJM,115865.0,42892.0
2015-07-27 01:00:00+00:00,PJM,113760.0,41379.0
2015-07-27 02:00:00+00:00,PJM,111954.0,40255.0
2015-07-27 03:00:00+00:00,PJM,106256.0,37532.0
2015-07-27 04:00:00+00:00,PJM,100529.0,34395.0
2015-07-27 05:00:00+00:00,PJM,94453.0,89700.0
2015-07-27 06:00:00+00:00,PJM,89564.0,84438.0
2015-07-27 07:00:00+00:00,PJM,86330.0,81093.0
2015-07-27 08:00:00+00:00,PJM,84598.0,79017.0
2015-07-27 09:00:00+00:00,PJM,84814.0,79077.0
2015-07-27 10:00:00+00:00,PJM,87794.0,81832.0
2015-07-27 11:00:00+00:00,PJM,90582.0,86858.0
2015-07-27 12:00:00+00:00,PJM,94958.0,93265.0
2015-07-27 13:00:00+00:00,PJM,101309.0,100216.0
2015-07-27 14:00:00+00:00,PJM,107398.0,106835.0
2015-07-27 15:00:00+00:00,PJM,114197.0,113620.0
2015-07-27 16:00:00+00:00,PJM,119859.0,119462.0
2015-07-27 17:00:00+00:00,PJM,125190.0,124458.0
2015-07-27 18:00:00+00:00,PJM,129822.0,128577.0
2015-07-27 19:00:00+00:00,PJM,132903.0,131358.0
2015-07-27 20:00:00+00:00,PJM,134525.0,133244.0
2015-07-27 21:00:00+00:00,PJM,135648.0,134337.0
2015-07-27 22:00:00+00:00,PJM,136216.0,133753.0
2015-07-27 23:00:00+00:00,PJM,134224.0,130783.0
2015-07-28 00:00:00+00:00,PJM,129451.0,126193.0
2015-07-28 01:00:00+00:00,PJM,125131.0,121835.0
2015-07-28 02:00:00+00:00,PJM,122222.0,118021.0
2015-07-28 03:00:00+00:00,PJM,114881.0,109774.0
2015-07-28 04:00:00+00:00,PJM,107002.0,100112.0
2015-07-28 05:00:00+00:00,PJM,99629.0,32509.0
2015-07-28 06:00:00+00:00,PJM,93588.0,30482.0
2015-07-28 07:00:00+00:00,PJM,89359.0,29306.0
2015-07-28 08:00:00+00:00,PJM,86614.0,28488.0
2015-07-28 09:00:00+00:00,PJM,86431.0,28532.0
2015-07-28 10:00:00+00:00,PJM,88934.0,29806.0
2015-07-28 11:00:00+00:00,PJM,93406.0,32037.0
2015-07-28 12:00:00+00:00,PJM,99083.0,34863.0
2015-07-28 13:00:00+00:00,PJM,106001.0,37286.0
2015-07-28 14:00:00+00:00,PJM,112772.0,39564.0
2015-07-28 15:00:00+00:00,PJM,121378.0,41885.0
2015-07-28 16:00:00+00:00,PJM,128612.0,43943.0
2015-07-28 17:00:00+00:00,PJM,134289.0,45751.0
2015-07-28 18:00:00+00:00,PJM,138801.0,47415.0
2015-07-28 19:00:00+00:00,PJM,141588.0,48839.0
2015-07-28 20:00:00+00:00,PJM,143247.0,50000.0
2015-07-28 21:00:00+00:00,PJM,144302.0,50667.0
2015-07-28 22:00:00+00:00,PJM,143845.0,50586.0
2015-07-28 23:00:00+00:00,PJM,141627.0,49232.0
2015-07-29 00:00:00+00:00,PJM,136703.0,47022.0
2015-07-29 01:00:00+00:00,PJM,132496.0,45386.0
2015-07-29 02:00:00+00:00,PJM,128560.0,43576.0
2015-07-29 03:00:00+00:00,PJM,120216.0,39856.0
2015-07-29 04:00:00+00:00,PJM,111863.0,36011.0
2015-07-29 05:00:00+00:00,PJM,104887.0,98892.0
2015-07-29 06:00:00+00:00,PJM,98316.0,92573.0
2015-07-29 07:00:00+00:00,PJM,93813.0,88184.0
2015-07-29 08:00:00+00:00,PJM,90914.0,85509.0
2015-07-29 09:00:00+00:00,PJM,90403.0,85024.0
2015-07-29 10:00:00+00:00,PJM,93028.0,87820.0
2015-07-29 11:00:00+00:00,PJM,97880.0,92747.0
2015-07-29 12:00:00+00:00,PJM,104197.0,99705.0
2015-07-29 13:00:00+00:00,PJM,109857.0,107206.0
2015-07-29 14:00:00+00:00,PJM,116154.0,114675.0
2015-07-29 15:00:00+00:00,PJM,124022.0,122281.0
2015-07-29 16:00:00+00:00,PJM,130825.0,129020.0
2015-07-29 17:00:00+00:00,PJM,136020.0,134529.0
2015-07-29 18:00:00+00:00,PJM,139729.0,139011.0
2015-07-29 19:00:00+00:00,PJM,142093.0,141953.0
2015-07-29 20:00:00+00:00,PJM,142967.0,143767.0
2015-07-29 21:00:00+00:00,PJM,143030.0,144360.0
2015-07-29 22:00:00+00:00,PJM,142827.0,143226.0
2015-07-29 23:00:00+00:00,PJM,141213.0,140245.0
2015-07-30 00:00:00+00:00,PJM,136535.0,135028.0
2015-07-30 01:00:00+00:00,PJM,132407.0,130197.0
2015-07-30 02:00:00+00:00,PJM,128410.0,126275.0
2015-07-30 03:00:00+00:00,PJM,120807.0,117449.0
2015-07-30 04:00:00+00:00,PJM,112256.0,107066.0
2015-07-30 05:00:00+00:00,PJM,104777.0,99370.0
2015-07-30 06:00:00+00:00,PJM,98761.0,93127.0
2015-07-30 07:00:00+00:00,PJM,94424.0,88769.0
2015-07-30 08:00:00+00:00,PJM,91691.0,86152.0
2015-07-30 09:00:00+00:00,PJM,91102.0,85669.0
2015-07-30 10:00:00+00:00,PJM,93828.0,88429.0
2015-07-30 11:00:00+00:00,PJM,98850.0,93373.0
2015-07-30 12:00:00+00:00,PJM,103278.0,99886.0
2015-07-30 13:00:00+00:00,PJM,109329.0,106770.0
2015-07-30 14:00:00+00:00,PJM,115249.0,113512.0
2015-07-30 15:00:00+00:00,PJM,121639.0,120063.0
2015-07-30 16:00:00+00:00,PJM,127284.0,125917.0
2015-07-30 17:00:00+00:00,PJM,131319.0,130809.0
2015-07-30 18:00:00+00:00,PJM,135059.0,134904.0
2015-07-30 19:00:00+00:00,PJM,135400.0,137549.0
2015-07-30 20:00:00+00:00,PJM,134836.0,138996.0
2015-07-30 21:00:00+00:00,PJM,134649.0,139491.0
2015-07-30 22:00:00+00:00,PJM,134717.0,138243.0
2015-07-30 23:00:00+00:00,PJM,132953.0,135035.0
2015-07-31 00:00:00+00:00,PJM,128570.0,129688.0
2015-07-31 01:00:00+00:00,PJM,124176.0,125507.0
2015-07-31 02:00:00+00:00,PJM,120650.0,121777.0
2015-07-31 03:00:00+00:00,PJM,112613.0,113146.0
2015-07-31 04:00:00+00:00,PJM,104494.0,103154.0
2015-07-31 05:00:00+00:00,PJM,97406.0,94321.0
2015-07-31 06:00:00+00:00,PJM,91455.0,88264.0
2015-07-31 07:00:00+00:00,PJM,87040.0,84160.0
2015-07-31 08:00:00+00:00,PJM,84047.0,81559.0
2015-07-31 09:00:00+00:00,PJM,83063.0,81277.0
2015-07-31 10:00:00+00:00,PJM,85349.0,83705.0
2015-07-31 11:00:00+00:00,PJM,89043.0,88109.0
2015-07-31 12:00:00+00:00,PJM,94670.0,94124.0
2015-07-31 13:00:00+00:00,PJM,100608.0,101001.0
2015-07-31 14:00:00+00:00,PJM,105724.0,107785.0
2015-07-31 15:00:00+00:00,PJM,112356.0,114554.0
2015-07-31 16:00:00+00:00,PJM,118525.0,120432.0
2015-07-31 17:00:00+00:00,PJM,123187.0,125557.0
2015-07-31 18:00:00+00:00,PJM,126772.0,129900.0
2015-07-31 19:00:00+00:00,PJM,129769.0,133085.0
2015-07-31 20:00:00+00:00,PJM,131896.0,135415.0
2015-07-31 21:00:00+00:00,PJM,133237.0,136409.0
2015-07-31 22:00:00+00:00,PJM,132826.0,135104.0
2015-07-31 23:00:00+00:00,PJM,129698.0,131374.0
2015-08-01 00:00:00+00:00,PJM,123539.0,125277.0
2015-08-01 01:00:00+00:00,PJM,117543.0,120389.0
2015-08-01 02:00:00+00:00,PJM,113419.0,116457.0
2015-08-01 03:00:00+00:00,PJM,105809.0,108865.0
2015-08-01 04:00:00+00:00,PJM,98085.0,99824.0
2015-08-01 05:00:00+00:00,PJM,91489.0,90321.0
2015-08-01 06:00:00+00:00,PJM,86168.0,84306.0
2015-08-01 07:00:00+00:00,PJM,82389.0,80068.0
2015-08-01 08:00:00+00:00,PJM,79382.0,77228.0
2015-08-01 09:00:00+00:00,PJM,77882.0,75740.0
2015-08-01 10:00:00+00:00,PJM,77795.0,75645.0
2015-08-01 11:00:00+00:00,PJM,77603.0,75912.0
2015-08-01 12:00:00+00:00,PJM,80747.0,79577.0
2015-08-01 13:00:00+00:00,PJM,87942.0,86771.0
2015-08-01 14:00:00+00:00,PJM,94988.0,94486.0
2015-08-01 15:00:00+00:00,PJM,100515.0,101677.0
2015-08-01 16:00:00+00:00,PJM,106074.0,107670.0
2015-08-01 17:00:00+00:00,PJM,110400.0,112368.0
2015-08-01 18:00:00+00:00,PJM,113473.0,115859.0
2015-08-01 19:00:00+00:00,PJM,115923.0,118493.0
2015-08-01 20:00:00+00:00,PJM,118082.0,120555.0
2015-08-01 21:00:00+00:00,PJM,119804.0,121894.0
2015-08-01 22:00:00+00:00,PJM,120206.0,121959.0
2015-08-01 23:00:00+00:00,PJM,118166.0,119820.0
2015-08-02 00:00:00+00:00,PJM,113598.0,115167.0
2015-08-02 01:00:00+00:00,PJM,108927.0,111150.0
2015-08-02 02:00:00+00:00,PJM,105807.0,108523.0
2015-08-02 03:00:00+00:00,PJM,99179.0,102434.0
2015-08-02 04:00:00+00:00,PJM,92168.0,94693.0
2015-08-02 05:00:00+00:00,PJM,86584.0,85783.0
2015-08-02 06:00:00+00:00,PJM,82190.0,80278.0
2015-08-02 07:00:00+00:00,PJM,78687.0,76255.0
2015-08-02 08:00:00+00:00,PJM,75956.0,73441.0
2015-08-02 09:00:00+00:00,PJM,74195.0,71934.0
2015-08-02 10:00:00+00:00,PJM,73654.0,71272.0
2015-08-02 11:00:00+00:00,PJM,73169.0,70774.0
2015-08-02 12:00:00+00:00,PJM,75636.0,73777.0
2015-08-02 13:00:00+00:00,PJM,81840.0,80656.0
2015-08-02 14:00:00+00:00,PJM,87786.0,88418.0
2015-08-02 15:00:00+00:00,PJM,94838.0,95821.0
2015-08-02 16:00:00+00:00,PJM,102036.0,102433.0
2015-08-02 17:00:00+00:00,PJM,108070.0,108238.0
2015-08-02 18:00:00+00:00,PJM,112901.0,112706.0
2015-08-02 19:00:00+00:00,PJM,116798.0,116178.0
2015-08-02 20:00:00+00:00,PJM,119898.0,119125.0
2015-08-02 21:00:00+00:00,PJM,122065.0,121431.0
2015-08-02 22:00:00+00:00,PJM,124186.0,122485.0
2015-08-02 23:00:00+00:00,PJM,123496.0,121302.0
2015-08-03 00:00:00+00:00,PJM,119907.0,117850.0
2015-08-03 01:00:00+00:00,PJM,115996.0,114295.0
2015-08-03 02:00:00+00:00,PJM,113368.0,111503.0
2015-08-03 03:00:00+00:00,PJM,106231.0,104932.0
2015-08-03 04:00:00+00:00,PJM,98607.0,96844.0
2015-08-03 05:00:00+00:00,PJM,91605.0,89126.0
2015-08-03 06:00:00+00:00,PJM,87120.0,83406.0
2015-08-03 07:00:00+00:00,PJM,83595.0,79835.0
2015-08-03 08:00:00+00:00,PJM,81407.0,77580.0
2015-08-03 09:00:00+00:00,PJM,81231.0,77376.0
2015-08-03 10:00:00+00:00,PJM,83952.0,79908.0
2015-08-03 11:00:00+00:00,PJM,88486.0,84578.0
2015-08-03 12:00:00+00:00,PJM,93273.0,91061.0
2015-08-03 13:00:00+00:00,PJM,98660.0,98393.0
2015-08-03 14:00:00+00:00,PJM,104181.0,105661.0
2015-08-03 15:00:00+00:00,PJM,110732.0,113034.0
2015-08-03 16:00:00+00:00,PJM,116591.0,119438.0
2015-08-03 17:00:00+00:00,PJM,122008.0,124692.0
2015-08-03 18:00:00+00:00,PJM,126727.0,129060.0
2015-08-03 19:00:00+00:00,PJM,130258.0,132061.0
2015-08-03 20:00:00+00:00,PJM,132731.0,134011.0
2015-08-03 21:00:00+00:00,PJM,134066.0,135268.0
2015-08-03 22:00:00+00:00,PJM,133632.0,135097.0
2015-08-03 23:00:00+00:00,PJM,131168.0,132483.0
2015-08-04 00:00:00+00:00,PJM,126429.0,127314.0
2015-08-04 01:00:00+00:00,PJM,122230.0,122635.0
2015-08-04 02:00:00+00:00,PJM,118287.0,118844.0
2015-08-04 03:00:00+00:00,PJM,109801.0,110240.0
2015-08-04 04:00:00+00:00,PJM,101638.0,100363.0
2015-08-04 05:00:00+00:00,PJM,95203.0,90497.0
2015-08-04 06:00:00+00:00,PJM,89968.0,84709.0
2015-08-04 07:00:00+00:00,PJM,86304.0,80969.0
2015-08-04 08:00:00+00:00,PJM,84109.0,78587.0
2015-08-04 09:00:00+00:00,PJM,83700.0,78385.0
2015-08-04 10:00:00+00:00,PJM,86470.0,81378.0
2015-08-04 11:00:00+00:00,PJM,90973.0,86927.0
2015-08-04 12:00:00+00:00,PJM,95807.0,93476.0
2015-08-04 13:00:00+00:00,PJM,101174.0,99905.0
2015-08-04 14:00:00+00:00,PJM,106480.0,106231.0
2015-08-04 15:00:00+00:00,PJM,113017.0,112773.0
2015-08-04 16:00:00+00:00,PJM,118982.0,118467.0
2015-08-04 17:00:00+00:00,PJM,123864.0,123314.0
2015-08-04 18:00:00+00:00,PJM,128123.0,127338.0
2015-08-04 19:00:00+00:00,PJM,130917.0,130154.0
2015-08-04 20:00:00+00:00,PJM,132899.0,131761.0
2015-08-04 21:00:00+00:00,PJM,133918.0,132510.0
2015-08-04 22:00:00+00:00,PJM,133001.0,131890.0
2015-08-04 23:00:00+00:00,PJM,129469.0,128946.0
2015-08-05 00:00:00+00:00,PJM,124152.0,124095.0
2015-08-05 01:00:00+00:00,PJM,119655.0,119890.0
2015-08-05 02:00:00+00:00,PJM,115805.0,115586.0
2015-08-05 03:00:00+00:00,PJM,107488.0,106803.0
2015-08-05 04:00:00+00:00,PJM,99022.0,97005.0
2015-08-05 05:00:00+00:00,PJM,92791.0,88628.0
2015-08-05 06:00:00+00:00,PJM,87417.0,82816.0
2015-08-05 07:00:00+00:00,PJM,83685.0,78841.0
2015-08-05 08:00:00+00:00,PJM,81469.0,76492.0
2015-08-05 09:00:00+00:00,PJM,81145.0,76176.0
2015-08-05 10:00:00+00:00,PJM,83836.0,78785.0
2015-08-05 11:00:00+00:00,PJM,88178.0,83443.0
2015-08-05 12:00:00+00:00,PJM,92912.0,89582.0
2015-08-05 13:00:00+00:00,PJM,97527.0,96046.0
2015-08-05 14:00:00+00:00,PJM,102297.0,102463.0
2015-08-05 15:00:00+00:00,PJM,108560.0,108945.0
2015-08-05 16:00:00+00:00,PJM,114301.0,114617.0
2015-08-05 17:00:00+00:00,PJM,119102.0,119292.0
2015-08-05 18:00:00+00:00,PJM,123098.0,123257.0
2015-08-05 19:00:00+00:00,PJM,126124.0,126016.0
2015-08-05 20:00:00+00:00,PJM,128179.0,127783.0
2015-08-05 21:00:00+00:00,PJM,129528.0,128781.0
2015-08-05 22:00:00+00:00,PJM,129306.0,128269.0
2015-08-05 23:00:00+00:00,PJM,125878.0,125389.0
2015-08-06 00:00:00+00:00,PJM,120269.0,120748.0
2015-08-06 01:00:00+00:00,PJM,116325.0,116462.0
2015-08-06 02:00:00+00:00,PJM,112779.0,112642.0
2015-08-06 03:00:00+00:00,PJM,105136.0,104476.0
2015-08-06 04:00:00+00:00,PJM,97226.0,95044.0
2015-08-06 05:00:00+00:00,PJM,90583.0,87113.0
2015-08-06 06:00:00+00:00,PJM,85216.0,81702.0
2015-08-06 07:00:00+00:00,PJM,82126.0,78129.0
2015-08-06 08:00:00+00:00,PJM,80174.0,75981.0
2015-08-06 09:00:00+00:00,PJM,80061.0,75753.0
2015-08-06 10:00:00+00:00,PJM,82927.0,78433.0
2015-08-06 11:00:00+00:00,PJM,87480.0,83459.0
2015-08-06 12:00:00+00:00,PJM,91028.0,88996.0
2015-08-06 13:00:00+00:00,PJM,94546.0,94057.0
2015-08-06 14:00:00+00:00,PJM,98226.0,98487.0
2015-08-06 15:00:00+00:00,PJM,102223.0,102458.0
2015-08-06 16:00:00+00:00,PJM,105947.0,105655.0
2015-08-06 17:00:00+00:00,PJM,108826.0,108062.0
2015-08-06 18:00:00+00:00,PJM,111272.0,110069.0
2015-08-06 19:00:00+00:00,PJM,113196.0,111198.0
2015-08-06 20:00:00+00:00,PJM,114040.0,111561.0
2015-08-06 21:00:00+00:00,PJM,114177.0,111840.0
2015-08-06 22:00:00+00:00,PJM,113320.0,111372.0
2015-08-06 23:00:00+00:00,PJM,110584.0,109199.0
2015-08-07 00:00:00+00:00,PJM,107459.0,105794.0
2015-08-07 01:00:00+00:00,PJM,106185.0,102969.0
2015-08-07 02:00:00+00:00,PJM,103526.0,100600.0
2015-08-07 03:00:00+00:00,PJM,97175.0,94003.0
2015-08-07 04:00:00+00:00,PJM,90678.0,85985.0
2015-08-07 05:00:00+00:00,PJM,85857.0,81023.0
2015-08-07 06:00:00+00:00,PJM,81927.0,76230.0
2015-08-07 07:00:00+00:00,PJM,78881.0,73250.0
2015-08-07 08:00:00+00:00,PJM,76998.0,71623.0
2015-08-07 09:00:00+00:00,PJM,77286.0,71762.0
2015-08-07 10:00:00+00:00,PJM,80063.0,74651.0
2015-08-07 11:00:00+00:00,PJM,83846.0,79799.0
2015-08-07 12:00:00+00:00,PJM,87848.0,85419.0
2015-08-07 13:00:00+00:00,PJM,91363.0,90612.0
2015-08-07 14:00:00+00:00,PJM,95703.0,95324.0
2015-08-07 15:00:00+00:00,PJM,100105.0,99839.0
2015-08-07 16:00:00+00:00,PJM,103624.0,103314.0
2015-08-07 17:00:00+00:00,PJM,106513.0,106165.0
2015-08-07 18:00:00+00:00,PJM,109257.0,108688.0
